linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown

-- Detected Device: B210
-- Operating over USB 2.
-- Initialize CODEC control...
-- Initialize Radio control...
-- Performing register loopback test... pass
-- Performing register loopback test... pass
-- Performing CODEC loopback test... pass
-- Performing CODEC loopback test... pass
-- Asking for clock rate 16.000000 MHz... 
-- Actually got clock rate 16.000000 MHz.
-- Performing timer loopback test... pass
-- Performing timer loopback test... pass
-- Setting master clock rate selection to 'automatic'.
Using Volk machine: generic_orc
gain = 38.0
2018-09-03 22:56:23.581434 center_freq 915803375.0 freq 915876560.484 power_db -112.800302865
2018-09-03 22:56:23.581502 center_freq 915803375.0 freq 915882810.484 power_db -112.482984795
2018-09-03 22:56:23.581573 center_freq 915803375.0 freq 915889060.484 power_db -113.273483356
2018-09-03 22:56:23.581634 center_freq 915803375.0 freq 915895310.484 power_db -113.56071702
2018-09-03 22:56:23.581700 center_freq 915803375.0 freq 915901560.484 power_db -113.557345616
2018-09-03 22:56:23.581760 center_freq 915803375.0 freq 915907810.484 power_db -114.423600457
2018-09-03 22:56:23.581825 center_freq 915803375.0 freq 915914060.484 power_db -112.572964571
2018-09-03 22:56:23.581886 center_freq 915803375.0 freq 915920310.484 power_db -113.578571061
2018-09-03 22:56:23.581951 center_freq 915803375.0 freq 915926560.484 power_db -114.56713211
2018-09-03 22:56:23.582012 center_freq 915803375.0 freq 915932810.484 power_db -115.707639951
2018-09-03 22:56:23.582077 center_freq 915803375.0 freq 915939060.484 power_db -116.614657282
2018-09-03 22:56:23.582223 center_freq 915803375.0 freq 915945310.484 power_db -115.629091281
2018-09-03 22:56:23.582286 center_freq 915803375.0 freq 915951560.484 power_db -117.232671324
2018-09-03 22:56:23.582352 center_freq 915803375.0 freq 915957810.484 power_db -117.327068821
2018-09-03 22:56:23.582413 center_freq 915803375.0 freq 915964060.484 power_db -116.694566837
2018-09-03 22:56:23.582478 center_freq 915803375.0 freq 915970310.484 power_db -115.646838797
2018-09-03 22:56:23.582539 center_freq 915803375.0 freq 915976560.484 power_db -116.408042258
2018-09-03 22:56:23.582605 center_freq 915803375.0 freq 915982810.484 power_db -118.975202741
2018-09-03 22:56:23.582665 center_freq 915803375.0 freq 915989060.484 power_db -119.614036397
2018-09-03 22:56:24.077363 center_freq 915803375.0 freq 915607810.484 power_db -119.512745497
2018-09-03 22:56:24.077526 center_freq 915803375.0 freq 915614060.484 power_db -118.819461092
2018-09-03 22:56:24.077595 center_freq 915803375.0 freq 915620310.484 power_db -119.525326226
2018-09-03 22:56:24.077657 center_freq 915803375.0 freq 915626560.484 power_db -119.114591794
2018-09-03 22:56:24.077724 center_freq 915803375.0 freq 915632810.484 power_db -119.310465592
2018-09-03 22:56:24.077785 center_freq 915803375.0 freq 915639060.484 power_db -117.901082462
2018-09-03 22:56:24.077851 center_freq 915803375.0 freq 915645310.484 power_db -116.245588031
2018-09-03 22:56:24.077912 center_freq 915803375.0 freq 915651560.484 power_db -114.901678819
2018-09-03 22:56:24.077978 center_freq 915803375.0 freq 915657810.484 power_db -117.011884959
2018-09-03 22:56:24.078039 center_freq 915803375.0 freq 915664060.484 power_db -115.388555221
2018-09-03 22:56:24.078105 center_freq 915803375.0 freq 915670310.484 power_db -115.151596466
2018-09-03 22:56:24.078166 center_freq 915803375.0 freq 915676560.484 power_db -115.836418598
