linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown

-- Detected Device: B210
-- Operating over USB 2.
-- Initialize CODEC control...
-- Initialize Radio control...
-- Performing register loopback test... pass
-- Performing register loopback test... pass
-- Performing CODEC loopback test... pass
-- Performing CODEC loopback test... pass
-- Asking for clock rate 16.000000 MHz... 
-- Actually got clock rate 16.000000 MHz.
-- Performing timer loopback test... pass
-- Performing timer loopback test... pass
-- Setting master clock rate selection to 'automatic'.
Using Volk machine: generic_orc
gain = 38.0
2018-09-03 22:57:35.869822 center_freq 915803375.0 freq 915914060.484 power_db -113.963097019
2018-09-03 22:57:35.869882 center_freq 915803375.0 freq 915920310.484 power_db -114.889184222
2018-09-03 22:57:35.870027 center_freq 915803375.0 freq 915926560.484 power_db -115.222451945
2018-09-03 22:57:35.870095 center_freq 915803375.0 freq 915932810.484 power_db -116.594542325
2018-09-03 22:57:35.870155 center_freq 915803375.0 freq 915939060.484 power_db -115.799434702
2018-09-03 22:57:35.870220 center_freq 915803375.0 freq 915945310.484 power_db -116.266515709
2018-09-03 22:57:35.870280 center_freq 915803375.0 freq 915951560.484 power_db -116.701795805
2018-09-03 22:57:35.870344 center_freq 915803375.0 freq 915957810.484 power_db -117.51597502
2018-09-03 22:57:35.870404 center_freq 915803375.0 freq 915964060.484 power_db -118.208102527
2018-09-03 22:57:35.870468 center_freq 915803375.0 freq 915970310.484 power_db -117.938012802
2018-09-03 22:57:35.870528 center_freq 915803375.0 freq 915976560.484 power_db -118.327440945
2018-09-03 22:57:35.870593 center_freq 915803375.0 freq 915982810.484 power_db -119.545692706
2018-09-03 22:57:35.870653 center_freq 915803375.0 freq 915989060.484 power_db -120.321208726
2018-09-03 22:57:36.369362 center_freq 915803375.0 freq 915607810.484 power_db -120.328303818
2018-09-03 22:57:36.369520 center_freq 915803375.0 freq 915614060.484 power_db -119.52528249
2018-09-03 22:57:36.369586 center_freq 915803375.0 freq 915620310.484 power_db -119.03145032
2018-09-03 22:57:36.369648 center_freq 915803375.0 freq 915626560.484 power_db -118.200669014
2018-09-03 22:57:36.369710 center_freq 915803375.0 freq 915632810.484 power_db -116.109069172
2018-09-03 22:57:36.369770 center_freq 915803375.0 freq 915639060.484 power_db -116.734102252
2018-09-03 22:57:36.369830 center_freq 915803375.0 freq 915645310.484 power_db -117.364799565
2018-09-03 22:57:36.369891 center_freq 915803375.0 freq 915651560.484 power_db -116.497053712
2018-09-03 22:57:36.369950 center_freq 915803375.0 freq 915657810.484 power_db -116.457315013
2018-09-03 22:57:36.370012 center_freq 915803375.0 freq 915664060.484 power_db -115.080253599
2018-09-03 22:57:36.370071 center_freq 915803375.0 freq 915670310.484 power_db -114.638426103
2018-09-03 22:57:36.370132 center_freq 915803375.0 freq 915676560.484 power_db -114.30089363
2018-09-03 22:57:36.370192 center_freq 915803375.0 freq 915682810.484 power_db -115.070758188
2018-09-03 22:57:36.370252 center_freq 915803375.0 freq 915689060.484 power_db -114.843611223
2018-09-03 22:57:36.370313 center_freq 915803375.0 freq 915695310.484 power_db -114.422499106
2018-09-03 22:57:36.370373 center_freq 915803375.0 freq 915701560.484 power_db -113.668438598
2018-09-03 22:57:36.370433 center_freq 915803375.0 freq 915707810.484 power_db -114.006590633
2018-09-03 22:57:36.370493 center_freq 915803375.0 freq 915714060.484 power_db -111.535939032
2018-09-03 22:57:36.370552 center_freq 915803375.0 freq 915720310.484 power_db -112.024974127
2018-09-03 22:57:36.370613 center_freq 915803375.0 freq 915726560.484 power_db -112.412427421
2018-09-03 22:57:36.370672 center_freq 915803375.0 freq 915732810.484 power_db -111.780926474
2018-09-03 22:57:36.370732 center_freq 915803375.0 freq 915739060.484 power_db -111.018770118
2018-09-03 22:57:36.370792 center_freq 915803375.0 freq 915745310.484 power_db -110.633220255
2018-09-03 22:57:36.370852 center_freq 915803375.0 freq 915751560.484 power_db -110.364584934
2018-09-03 22:57:36.370912 center_freq 915803375.0 freq 915757810.484 power_db -110.838369543
2018-09-03 22:57:36.370971 center_freq 915803375.0 freq 915764060.484 power_db -110.732875357
2018-09-03 22:57:36.371031 center_freq 915803375.0 freq 915770310.484 power_db -110.045512003
2018-09-03 22:57:36.371091 center_freq 915803375.0 freq 915776560.484 power_db -108.946905401
2018-09-03 22:57:36.371151 center_freq 915803375.0 freq 915782810.484 power_db -107.553445529
2018-09-03 22:57:36.371211 center_freq 915803375.0 freq 915789060.484 power_db -106.526125714
2018-09-03 22:57:36.371270 center_freq 915803375.0 freq 915795310.484 power_db -101.913276557
2018-09-03 22:57:36.371330 center_freq 915803375.0 freq 915801560.484 power_db -99.0558038922
2018-09-03 22:57:36.371390 center_freq 915803375.0 freq 915807810.484 power_db -100.954258397
2018-09-03 22:57:36.371576 center_freq 915803375.0 freq 915814060.484 power_db -106.033160804
2018-09-03 22:57:36.371637 center_freq 915803375.0 freq 915820310.484 power_db -108.94861027
2018-09-03 22:57:36.371697 center_freq 915803375.0 freq 915826560.484 power_db -110.601783774
2018-09-03 22:57:36.371758 center_freq 915803375.0 freq 915832810.484 power_db -110.102287504
2018-09-03 22:57:36.372127 center_freq 915803375.0 freq 915839060.484 power_db -110.192451934
2018-09-03 22:57:36.372231 center_freq 915803375.0 freq 915845310.484 power_db -110.794078865
2018-09-03 22:57:36.372293 center_freq 915803375.0 freq 915851560.484 power_db -111.377963836
2018-09-03 22:57:36.372354 center_freq 915803375.0 freq 915857810.484 power_db -110.534876995
2018-09-03 22:57:36.372415 center_freq 915803375.0 freq 915864060.484 power_db -111.695920866
2018-09-03 22:57:36.372475 center_freq 915803375.0 freq 915870310.484 power_db -112.366368643
2018-09-03 22:57:36.372536 center_freq 915803375.0 freq 915876560.484 power_db -111.764848711
2018-09-03 22:57:36.372732 center_freq 915803375.0 freq 915882810.484 power_db -111.886823961
2018-09-03 22:57:36.372795 center_freq 915803375.0 freq 915889060.484 power_db -111.63405944
2018-09-03 22:57:36.372855 center_freq 915803375.0 freq 915895310.484 power_db -111.239523315
2018-09-03 22:57:36.372915 center_freq 915803375.0 freq 915901560.484 power_db -113.719326032
2018-09-03 22:57:36.372975 center_freq 915803375.0 freq 915907810.484 power_db -114.648087796
2018-09-03 22:57:36.373035 center_freq 915803375.0 freq 915914060.484 power_db -114.792321279
2018-09-03 22:57:36.373095 center_freq 915803375.0 freq 915920310.484 power_db -115.301856366
2018-09-03 22:57:36.373155 center_freq 915803375.0 freq 915926560.484 power_db -114.144306047
2018-09-03 22:57:36.373215 center_freq 915803375.0 freq 915932810.484 power_db -115.453303224
2018-09-03 22:57:36.373274 center_freq 915803375.0 freq 915939060.484 power_db -116.316713218
2018-09-03 22:57:36.373334 center_freq 915803375.0 freq 915945310.484 power_db -116.664396069
2018-09-03 22:57:36.373394 center_freq 915803375.0 freq 915951560.484 power_db -117.386275218
2018-09-03 22:57:36.373454 center_freq 915803375.0 freq 915957810.484 power_db -117.981199151
2018-09-03 22:57:36.373513 center_freq 915803375.0 freq 915964060.484 power_db -117.921860195
2018-09-03 22:57:36.373573 center_freq 915803375.0 freq 915970310.484 power_db -118.234782852
2018-09-03 22:57:36.373632 center_freq 915803375.0 freq 915976560.484 power_db -118.985208519
2018-09-03 22:57:36.373692 center_freq 915803375.0 freq 915982810.484 power_db -118.498382742
2018-09-03 22:57:36.373752 center_freq 915803375.0 freq 915989060.484 power_db -120.152270915
2018-09-03 22:57:36.868349 center_freq 915803375.0 freq 915607810.484 power_db -119.754891772
2018-09-03 22:57:36.868509 center_freq 915803375.0 freq 915614060.484 power_db -118.687122348
2018-09-03 22:57:36.868573 center_freq 915803375.0 freq 915620310.484 power_db -119.479996711
2018-09-03 22:57:36.868635 center_freq 915803375.0 freq 915626560.484 power_db -118.016182376
2018-09-03 22:57:36.868696 center_freq 915803375.0 freq 915632810.484 power_db -117.285259236
2018-09-03 22:57:36.868756 center_freq 915803375.0 freq 915639060.484 power_db -117.37738326
2018-09-03 22:57:36.868817 center_freq 915803375.0 freq 915645310.484 power_db -117.931997071
2018-09-03 22:57:36.868878 center_freq 915803375.0 freq 915651560.484 power_db -115.82876197
2018-09-03 22:57:36.868939 center_freq 915803375.0 freq 915657810.484 power_db -115.199320952
2018-09-03 22:57:36.868999 center_freq 915803375.0 freq 915664060.484 power_db -115.238562893
2018-09-03 22:57:36.869059 center_freq 915803375.0 freq 915670310.484 power_db -115.334324486
2018-09-03 22:57:36.869119 center_freq 915803375.0 freq 915676560.484 power_db -114.940860534
2018-09-03 22:57:36.869179 center_freq 915803375.0 freq 915682810.484 power_db -112.849812928
2018-09-03 22:57:36.869239 center_freq 915803375.0 freq 915689060.484 power_db -112.465322327
2018-09-03 22:57:36.869411 center_freq 915803375.0 freq 915695310.484 power_db -114.840877842
2018-09-03 22:57:36.869473 center_freq 915803375.0 freq 915701560.484 power_db -113.249365569
2018-09-03 22:57:36.869533 center_freq 915803375.0 freq 915707810.484 power_db -112.335839888
2018-09-03 22:57:36.869594 center_freq 915803375.0 freq 915714060.484 power_db -113.423862181
2018-09-03 22:57:36.869653 center_freq 915803375.0 freq 915720310.484 power_db -111.750963436
2018-09-03 22:57:36.869714 center_freq 915803375.0 freq 915726560.484 power_db -110.947773221
2018-09-03 22:57:36.869773 center_freq 915803375.0 freq 915732810.484 power_db -111.035126989
2018-09-03 22:57:36.869832 center_freq 915803375.0 freq 915739060.484 power_db -112.200388818
2018-09-03 22:57:36.869892 center_freq 915803375.0 freq 915745310.484 power_db -111.123903145
2018-09-03 22:57:36.869952 center_freq 915803375.0 freq 915751560.484 power_db -110.4876303
2018-09-03 22:57:36.870011 center_freq 915803375.0 freq 915757810.484 power_db -110.875805544
2018-09-03 22:57:36.870072 center_freq 915803375.0 freq 915764060.484 power_db -109.991769625
